Route ID,Start Latitude,Start Longitude,End Latitude,End Longitude,Usage Count,Distance,Travel Time,Speed,Road Condition,Congestion Level
105,31.0346096440456,-92.97660380567734,47.35875309748336,-121.02790802875434,1950,1414.8300338561573,26.006463347018034,54.40301570333997,Fair,Medium
106,38.354077116277494,-102.08816713822767,43.87430408738363,-82.09661658897261,8413,2117.0623945579364,4.699112691060134,450.5238613633504,Good,Low
107,30.046820984972005,-119.28588564794504,35.89404254747516,-103.61516075990323,6664,282.68180944745757,42.621519342426446,6.632372890707103,Poor,High
108,36.4941369643452,-112.87518289166935,39.77030287252629,-73.78025579090033,9477,2963.0103664051103,0.7394449778224961,4007.0734879159345,Fair,Medium
109,48.858436298011625,-116.4474640892652,31.124761095584162,-103.22288743414703,8988,363.3277565448397,0.5580216413929652,651.0997595682497,Poor,Medium
110,28.945658624124356,-78.82160516291351,45.036619881372374,-67.89092493061403,3603,2035.7621587058723,18.124794676061914,112.31918458058885,Fair,Medium
111,45.12343081637451,-67.23356335064616,30.273101042268976,-87.5605186847151,7169,2183.204448510737,15.318199200169563,142.5235708180744,Good,Low
112,46.96157215108266,-89.15759025315378,44.50614574111875,-123.74123177366752,8411,1200.1885448381224,18.10929829949295,66.27471285686023,Good,Medium
113,47.75365777105674,-123.02888594461596,32.5671216122687,-104.52928416289535,5824,795.8093079498144,3.5366034025926143,225.02079463205354,Poor,Low
114,39.7435055369316,-104.64215873754904,42.45537046568878,-84.50703650602217,1422,1048.0859989360542,40.22482432647683,26.05570108720604,Fair,Low
115,30.81301214548582,-119.82257932201267,32.90265232728143,-68.24455216827853,862,2813.7898446939844,3.9340381841383096,715.2421285687906,Poor,High
116,31.11721419109591,-80.8470845100011,33.09362720250855,-100.67628615340672,2043,2736.1971454095865,45.89272526282597,59.62158772963438,Poor,Low
117,29.042171829326048,-88.6117951699785,25.907648176336807,-115.92231028412796,5568,1637.541511736533,10.83460338682,151.1399590065805,Fair,Low
118,34.25327690438645,-69.06717321554281,34.804793680012665,-90.20685011412183,4905,1767.127270951859,46.18414282432326,38.262640873810625,Good,Medium
119,35.89279407074885,-87.27486947782933,31.789595616637758,-111.54703304606426,6682,2207.2768694963033,36.401574086470326,60.63685224855977,Fair,Medium
120,33.98865805889321,-96.34268343670105,27.522296474619324,-96.95863382529528,2534,2520.6784328388253,27.534540428524192,91.54605065525438,Fair,Medium
121,42.429933516503894,-116.75412030137892,30.64418110426018,-83.90910406085231,1949,2114.0924293015764,22.614299940651378,93.48476118428464,Poor,High
122,37.48163338421633,-107.42729885395761,48.49893734367441,-67.59279944887909,9188,1568.3870757251184,2.009867460355828,780.3435334225722,Good,High
123,44.20885833551462,-110.83865172454033,41.54665545899547,-94.08738967913942,4171,1806.6942374325483,41.528219825620795,43.50521753686899,Good,Medium
124,25.574262501149057,-67.78763101104948,46.854030602372355,-106.75716784664294,7302,2949.5686912151878,31.54526270101511,93.50274617051366,Poor,Low
125,31.083345373020805,-78.185485060459,36.779180990052645,-114.69106585513435,4946,2945.228418847817,35.75766878430638,82.36634319238514,Poor,High
126,35.80129402586308,-107.94433514403981,46.07071698457604,-90.39836083778059,2437,2915.5321645434515,4.4724870588555685,651.8816323393645,Poor,Medium
127,39.10824487396645,-79.24299496028456,47.0815794364851,-97.42556115829218,7294,1732.385252035165,32.742593481016684,52.90922519743457,Poor,High
128,46.30323596380238,-107.59507831984848,39.824308553221236,-115.13961520112159,7731,582.6986061375557,46.32071631712821,12.579654471407402,Good,High
129,26.0402261242119,-77.50239899574068,43.118773417638565,-76.16461236996696,5487,1376.4851558346222,44.89527729489102,30.65990987856674,Fair,Medium
130,47.92962442338433,-99.15881532544957,24.979262313538186,-75.33673159359972,9188,217.27489537949873,34.697372808559685,6.261998468249965,Fair,Low
131,48.29561143643569,-72.76477390045322,31.18175778986235,-91.34581222848749,8913,403.0319329279997,41.739873255352144,9.65580155124981,Poor,Medium
132,29.23423827923026,-77.52086486481824,43.756752060129784,-110.67479684735393,174,1344.8188216061678,3.7137507743315634,362.11875899190386,Good,Low
133,39.14970542803161,-109.5268312474335,41.68399323159596,-102.03539603599546,1040,1851.1726715906614,44.85887952071986,41.26658292335687,Poor,High
134,36.836696453424665,-97.07933448089057,31.504267187346404,-118.05464300760887,5562,2719.5039675571647,30.16918442955298,90.14177940101047,Fair,Low
135,36.37532254803356,-81.32173506026615,39.44420482589633,-93.8330899913367,4138,356.9503382241046,39.90439347770913,8.945138795894731,Fair,Medium
136,28.8310230756865,-74.11905283963935,25.363079260236802,-112.3412902887912,887,1315.7320520853727,43.50274365489906,30.244806224703524,Fair,Low
137,37.74369956257855,-76.87899358299634,43.685074628642475,-83.04884208418734,8566,646.109042584571,11.263942529512123,57.360825562784186,Good,High
138,25.772557376543528,-74.93636156948871,45.784589071589004,-92.93067558606643,3553,798.3170123833128,26.855888530185815,29.725957921146808,Fair,Medium
139,30.92507632870379,-93.71633498557506,35.37836342852209,-86.31271838402756,8923,1739.4960838458903,25.827822494725627,67.3496995033599,Good,Low
140,37.421956630706205,-86.09294841962863,44.83570365414856,-71.4841165297808,4095,527.6192044807309,2.373837396078089,222.2642567483483,Fair,Medium
141,28.480826182694038,-96.76980611108075,33.16596044191935,-68.08960026622238,7572,1958.298139201031,43.23780848516853,45.29133662897758,Fair,High
142,47.26455866939716,-83.52418534082508,27.96124829808143,-119.66244469034373,754,2222.369978876146,7.85511339420901,282.92016516458364,Good,High
143,30.404827773826923,-69.08019368425937,30.429240392301814,-105.36952504493058,3066,652.0319269016184,45.46299136610559,14.342037497069171,Fair,Low
144,48.558180085043986,-87.99989946831538,25.058248925299143,-114.5557055432044,6886,184.24731621741404,31.04074851436491,5.935659577672517,Fair,Low
145,30.034747864348123,-79.82295430524931,24.75830930078738,-90.52866847090186,3889,1266.981787859915,5.369132918298201,235.97512059014124,Fair,High
146,33.98032990717017,-111.27395287067908,49.077446774673156,-121.63714876319838,4951,2365.483151878501,6.438493161038662,367.397012424084,Poor,Medium
147,28.005322360372144,-86.00102922495412,48.47119695702199,-86.81436674398655,997,1583.213920951988,18.343834036788195,86.30768888209978,Fair,High
148,46.72297135769145,-101.62908353006844,27.650287317205386,-71.49965216629809,718,1473.941213106081,41.27832458121542,35.70738948491212,Good,Low
149,30.925560579390755,-118.35194156989049,44.47415659240485,-92.12340951485805,6985,2195.539589698682,43.01382500337401,51.042649416239165,Good,High
150,33.62086624930894,-110.98631811564508,34.36248482514055,-108.70070939483956,7567,375.75330554913813,33.078633253847464,11.359396341003093,Good,Low
151,29.316662595119574,-81.40982821001039,30.253742359304752,-99.11969593138082,7637,94.50113698963426,41.86226762084814,2.2574299568657636,Fair,High
152,32.43170668214175,-79.57318411614892,26.357910989215625,-87.89976063883663,2964,1516.47423334627,44.691694506214645,33.931902786442684,Good,Low
153,47.7902421919135,-88.5978932256144,29.780087302442134,-105.35920647390736,883,2220.475892422911,4.962843763817839,447.4200676256496,Poor,High
154,26.952949783135278,-81.54529320206703,44.62744435092025,-121.00984892773006,5243,279.0564577017057,35.79268986019243,7.796465110381772,Poor,Medium
155,26.218265777639697,-114.34561910343511,35.36316644392002,-97.19683569713057,3118,2755.93364999793,18.390489725983713,149.85645793347757,Poor,Low
156,36.42243925991505,-106.75243891627044,25.5965460865196,-92.62753437393775,5313,429.62120683460154,2.200144382284786,195.26955153209192,Poor,Medium
157,35.29945309531469,-88.54556527531304,41.69018913568605,-83.9341199055155,8555,2877.265129670514,20.310980957661044,141.66056950514968,Fair,High
158,25.70965744107262,-89.47586305543113,29.98262695047503,-68.91195383879452,9796,2500.599990344883,13.29436884318193,188.09467525999366,Good,High
159,38.148878630730316,-101.45427207183673,40.85524225711916,-76.75588534775059,2675,57.06253556078059,8.236599257198247,6.927924229276019,Good,Low
160,35.903325478009215,-72.90907049025033,36.558778584841164,-80.37385509951963,1917,715.8150004960879,22.567530319786204,31.71880087687279,Fair,High
161,24.403743710662383,-95.07073055404993,30.701124326375073,-85.54144363979952,9440,2763.0227772787366,23.665457683637154,116.75340549991368,Fair,Low
162,46.59576936664313,-111.63220790560501,38.370296080453556,-101.4270821758904,7445,1042.4495529144488,20.829912557565393,50.04579592130033,Good,High
163,26.803871827288905,-90.90069222652963,37.162110344257215,-85.25673494169567,809,1012.8286025156208,34.43776266550814,29.41040660373795,Fair,Medium
164,45.01096193424228,-80.90476508780624,40.44412938419248,-73.93136661645028,7960,2961.9890052726355,33.81022505167968,87.60630846867093,Good,Low
165,32.10055112814278,-90.64323561094369,36.03990635981558,-118.70663113811524,2352,2788.4042072493567,26.49312372055931,105.25011080839391,Poor,Medium
166,37.81784540957857,-82.15089792087201,34.08202863016501,-89.37036603569945,8683,1996.549621369337,34.5274337553085,57.82502214090478,Good,Medium
167,25.73156795796189,-88.52514264121862,38.993275959394495,-90.89753414107696,1284,2279.434694684477,2.2111045383048813,1030.9031776634044,Poor,Low
168,26.986010515905342,-78.76491294233924,26.369862026623174,-77.06264579519234,4052,277.3939029390982,1.0601392820366171,261.6579798893982,Poor,Medium
169,26.4957032655792,-109.33147200424794,30.646006855796298,-105.22172132824973,2252,160.95940181089375,8.240095273998469,19.533682130933535,Poor,High
170,39.83887039399637,-119.26302786652647,33.269737238622675,-120.98434528373733,3699,1060.3262509612093,42.39248767239342,25.01212618507662,Good,Low
171,40.18222970972367,-67.03451535109522,37.5135393078872,-81.69539860575333,1225,1828.7106981431127,19.99314870134029,91.46686824874767,Poor,High
172,33.06291962990504,-90.69738731662443,26.74319971636821,-113.80554120835743,308,492.2804717707043,22.36255952164194,22.01360140793755,Fair,Medium
173,30.586802640566713,-84.6409258124661,29.126446191965808,-79.4716151923584,6816,1714.1404779411923,2.9185567798032808,587.3246975365442,Poor,Low
174,40.497423944629325,-124.57297208490436,38.20157095320033,-104.06444458236113,7963,2257.875678851371,9.445044066383614,239.0540121339934,Good,High
175,35.413881006717325,-79.3529574230609,35.68693393100561,-81.777297751413,2773,958.779632105803,40.58773488365647,23.622398117414438,Poor,Medium
176,38.63579316880475,-68.94811725791504,46.62027652364758,-70.68512333774962,8495,2739.671969925798,3.9140374453119864,699.9605926630117,Poor,Medium
177,28.68184697065353,-122.07115363892663,41.82046542656535,-74.5644727381557,7591,2248.488201386645,7.057943707148409,318.5755362584341,Fair,Low
178,32.704838269773944,-103.0698012036284,30.580165524264707,-86.3311603551866,401,1111.8149546461734,47.04488860134738,23.633065944050948,Good,Low
179,39.523898751049174,-67.24269444373796,30.208253820297465,-89.98564833546342,3833,566.6210583540088,16.71163790121461,33.90577642379545,Poor,High
180,30.89812109818178,-89.99807929134637,34.19279820116493,-107.00890642315863,6319,427.16753376903114,1.4215707765635743,300.4898108567215,Poor,Medium
181,33.74589024199979,-76.04256796742166,46.96981917519943,-81.5506014227922,8797,1833.559066906905,45.795087085438624,40.03833562945485,Good,Medium
182,45.51659126441719,-100.71041406222373,35.047374219162606,-117.61534733581686,4904,606.1896447523403,35.152446982333714,17.244593102067352,Good,Medium
183,32.64196842565668,-123.91885344990311,28.402392886597994,-69.45197411436891,1700,602.3742186240944,10.334971684213656,58.285038123926554,Good,Medium
184,34.31296734859825,-82.39601623698572,42.9540381008628,-67.38706448575633,6285,2879.2743164215444,21.30577499784017,135.140557746124,Poor,Low
185,38.57953664610805,-80.04135227331932,33.11030709684965,-113.78710518870805,9647,1677.790097444569,10.545845745292826,159.09488323337712,Good,Medium
186,38.70292407397238,-72.69154535420367,34.581773982761405,-124.52773813637062,2226,1308.4470734280028,23.030423153325454,56.81385290739093,Poor,Medium
187,24.62479710888586,-78.99416857835226,44.21571083584186,-83.24049320419479,6712,2223.793583202829,3.4508615495299626,644.4169235087768,Good,High
188,34.19031361803361,-78.40385659554273,45.732289625562615,-124.24695492985545,6164,2085.5985673307914,0.9636417481790986,2164.2883065950045,Fair,Low
189,33.582081127379205,-79.87892001822433,30.85098017663056,-89.97509055574889,4509,829.172266913414,28.26083684895799,29.339975717809875,Fair,High
190,30.06520432634907,-112.11029801416178,36.48528147380198,-117.95276058310868,7474,101.89467380517803,40.19236373657202,2.535174951963862,Fair,Low
191,41.52719120127753,-107.41735323299963,28.209160742598836,-121.1098673442691,1798,587.4035752491345,1.876392715666088,313.0493794528594,Good,High
192,41.46765413678531,-119.54085431253722,35.212701883447096,-71.46191140845964,9893,838.4687472354193,26.224272726182335,31.97300287371903,Poor,High
193,34.61458918072083,-115.37251282278596,32.19543821862569,-116.90343929979103,6031,1955.5342905095579,46.22251390055013,42.30696527490867,Fair,Medium
194,46.87975855411116,-122.42113177054866,41.138497257593926,-82.25417332970846,3144,2830.6115079523165,35.38493083233082,79.99482947599881,Fair,High
195,40.742120392343935,-104.40838339792893,31.548186479617364,-120.4264093184594,3969,993.6706680691234,17.89193248167049,55.53735847634658,Good,Low
196,45.576688358466086,-117.75823017016619,26.405838922555922,-78.62055786829005,5941,1380.645137637139,36.290331075404744,38.044434887309464,Good,Medium
197,28.91757588949476,-115.11837538579559,26.342180534207387,-70.77614826390516,707,1404.217974900596,14.04132198247161,100.00610887304927,Good,Low
198,40.855433941293725,-83.70394104431674,48.37460611369377,-100.194637253861,7057,2300.1475425862736,1.5396898330453306,1493.9031831085385,Poor,High
